long,lat,unique_squirrel_id,hectare,shift,date,hectare_squirrel_number,age,primary_fur_color,highlight_fur_color,combination_of_primary_and_highlight_color,color_notes,location,above_ground_sighter_measurement,specific_location,running,chasing,climbing,eating,foraging,other_activities,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from,other_interactions,lat_long,zip_codes,community_districts,borough_boundaries,city_council_districts,police_precincts
-73.9560731738677,40.7980336018554,41D-PM-1014-02,41D,PM,10142018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9560731738677 40.7980336018554),NA,19,4,19,13
-73.9601988871514,40.7943473161329,35C-PM-1013-01,35C,PM,10132018,1,NA,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,20,NA,FALSE,FALSE,TRUE,FALSE,TRUE,NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9601988871514 40.7943473161329),NA,19,4,19,13
-73.9682830510954,40.7810151087286,19D-PM-1008-03,19D,PM,10082018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",may be same squirrel as #1 - male,Above Ground,5,on branch of dead tree,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9682830510954 40.7810151087286),NA,19,4,19,13
-73.955018489069,40.7971235333699,40E-PM-1017-02,40E,PM,10172018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.955018489069 40.7971235333699),NA,19,4,19,13
-73.9548648518558,40.7946730924872,38F-PM-1013-03,38F,PM,10132018,3,Juvenile,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9548648518558 40.7946730924872),NA,19,4,19,13
-73.9784685928652,40.7669924015341,1D-PM-1007-05,01D,PM,10072018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9784685928652 40.7669924015341),NA,19,4,19,13
-73.9718597156773,40.7765858763313,13C-PM-1019-04,13C,PM,10192018,4,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9718597156773 40.7765858763313),NA,19,4,19,13
-73.955013129397,40.7954024311542,38F-AM-1018-05,38F,AM,10182018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,ran up tree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.955013129397 40.7954024311542),NA,19,4,19,13
-73.9695041366722,40.7797878809482,17D-AM-1008-02,17D,AM,10082018,2,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9695041366722 40.7797878809482),NA,19,4,19,13
-73.9776445567926,40.768119107973,3D-PM-1010-07,03D,PM,10102018,7,Adult,Cinnamon,White,Cinnamon+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9776445567926 40.768119107973),NA,19,4,19,13
-73.9752079247419,40.7755376979002,11B-AM-1007-01,11B,AM,10072018,1,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,POINT (-73.9752079247419 40.7755376979002),NA,19,4,19,13
-73.959701727877,40.790660026971,32E-AM-1007-03,32E,AM,10072018,3,Adult,Black,NA,Black+,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.959701727877 40.790660026971),NA,19,4,19,13
-73.9522677657659,40.7934034811368,38I-AM-1019-02,38I,AM,10192018,2,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9522677657659 40.7934034811368),NA,19,4,19,13
-73.9773529368499,40.7728750685699,7B-AM-1008-12,07B,AM,10082018,12,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9773529368499 40.7728750685699),NA,19,4,19,13
-73.9694591667705,40.7766518221998,14E-AM-1008-12,14E,AM,10082018,12,Adult,Gray,NA,Gray+,NA,Above Ground,2,NA,FALSE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9694591667705 40.7766518221998),NA,19,4,19,13
-73.9580021017892,40.7955140102242,37D-PM-1014-07,37D,PM,10142018,7,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9580021017892 40.7955140102242),NA,19,4,19,13
-73.9697855573137,40.7742186391935,12F-PM-1007-05,12F,PM,10072018,5,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9697855573137 40.7742186391935),NA,19,4,19,13
-73.9643538221947,40.7917565604735,31A-PM-1017-01,31A,PM,10172018,1,Juvenile,Cinnamon,"Gray, White","Cinnamon+Gray, White","Gray lower back, Gray & Cinnamon selected as Primary with ""lower back"" written in next to Gray. White selected as Highlights. Made executive adjustments.",Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,POINT (-73.9643538221947 40.7917565604735),NA,19,4,19,13
-73.9809876538513,40.7683223242143,1A-PM-1014-05,01A,PM,10142018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9809876538513 40.7683223242143),NA,19,4,19,13
-73.9677423154682,40.7728813350245,11I-AM-1012-02,11I,AM,10122018,2,Adult,Cinnamon,White,Cinnamon+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9677423154682 40.77288133502451),NA,19,4,19,13
-73.97035767623,40.7714036487747,9H-PM-1018-09,09H,PM,10182018,9,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.97035767623 40.7714036487747),NA,19,4,19,13
-73.9540908513075,40.794201225045,37G-PM-1007-04,37G,PM,10072018,4,NA,Cinnamon,Gray,Cinnamon+Gray,gray tail,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9540908513075 40.794201225045),NA,19,4,19,13
-73.95448101115,40.7954469678857,39F-PM-1006-03,39F,PM,10062018,3,Adult,Gray,White,Gray+White,NA,Above Ground,15,lower branch of tree,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ran up tree when approached,POINT (-73.95448101115 40.7954469678857),NA,19,4,19,13
-73.9670904869871,40.7832091658006,21D-PM-1008-06,21D,PM,10082018,6,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9670904869871 40.7832091658006),NA,19,4,19,13
-73.9500167570283,40.7966185836685,41I-AM-1018-01,41I,AM,10182018,1,Juvenile,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"cautious,observant,runs off",POINT (-73.9500167570283 40.7966185836685),NA,19,4,19,13
-73.9649658099293,40.7823262369074,22F-PM-1014-03,22F,PM,10142018,3,Juvenile,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9649658099293 40.7823262369074),NA,19,4,19,13
-73.9744390217386,40.7663168362582,2G-AM-1010-02,02G,AM,10102018,2,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9744390217386 40.7663168362582),NA,19,4,19,13
-73.9802831706033,40.7692763295564,3A-AM-1012-02,03A,AM,10122018,2,Adult,Gray,"Black, Cinnamon","Gray+Black, Cinnamon",Gray & Cinnamon selected as Primary. Black & Cinnamon selected as Highlights. Made executive adjustments.,Above Ground,1,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,POINT (-73.9802831706033 40.7692763295564),NA,19,4,19,13
-73.9797425262459,40.7679120246352,1B-AM-1012-02,01B,AM,10122018,2,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9797425262459 40.7679120246352),NA,19,4,19,13
-73.9728170980779,40.7703557830437,7F-AM-1008-06,07F,AM,10082018,6,Adult,Gray,NA,Gray+,NA,Above Ground,28,in hole in tree,FALSE,FALSE,FALSE,FALSE,FALSE,sitting,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9728170980779 40.770355783043705),NA,19,4,19,13
-73.9754709117681,40.7681421869407,3E-AM-1006-08,03E,AM,10062018,8,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,4,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,POINT (-73.9754709117681 40.7681421869407),NA,19,4,19,13
-73.9788304714091,40.7696373635315,4B-AM-1010-06,04B,AM,10102018,6,Adult,Gray,NA,Gray+,NA,Above Ground,12,NA,TRUE,FALSE,FALSE,FALSE,FALSE,running from squirrel #5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9788304714091 40.7696373635315),NA,19,4,19,13
-73.9728654439465,40.7724853142211,9E-AM-1008-04,09E,AM,10082018,4,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9728654439465 40.7724853142211),NA,19,4,19,13
-73.9657203199746,40.775173008911,14I-PM-1018-02,14I,PM,10182018,2,Juvenile,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9657203199746 40.775173008911),NA,19,4,19,13
-73.9551923408239,40.7968302661402,40E-PM-1017-01,40E,PM,10172018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9551923408239 40.7968302661402),NA,19,4,19,13
-73.9690638424196,40.7713869295685,9H-AM-1006-06,09H,AM,10062018,6,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.9690638424196 40.7713869295685),NA,19,4,19,13
-73.9556937218252,40.7990928062435,42C-AM-1007-04,42C,AM,10072018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",young adult,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,walking,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9556937218252 40.7990928062435),NA,19,4,19,13
-73.9691520826028,40.7717104037783,10H-AM-1014-06,10H,AM,10142018,6,NA,Cinnamon,NA,Cinnamon+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9691520826028 40.7717104037783),NA,19,4,19,13
-73.975809362521,40.7734702737835,8B-PM-1012-09,08B,PM,10122018,9,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,NA,tree,TRUE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.975809362521 40.7734702737835),NA,19,4,19,13
-73.9700066659086,40.7744028820163,12F-PM-1007-13,12F,PM,10072018,13,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9700066659086 40.7744028820163),NA,19,4,19,13
-73.954699659637,40.7951308856929,38F-AM-1018-02,38F,AM,10182018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.954699659637 40.7951308856929),NA,19,4,19,13
-73.9642397829547,40.7918992406575,31A-PM-1017-02,31A,PM,10172018,2,Adult,Cinnamon,White,Cinnamon+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.96423978295472 40.7918992406575),NA,19,4,19,13
-73.9590328527128,40.7912214417577,33E-PM-1012-06,33E,PM,10122018,6,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,playing,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9590328527128 40.7912214417577),NA,19,4,19,13
-73.9672127283283,40.7810666805133,20D-AM-1007-01,20D,AM,10072018,1,Adult,Gray,NA,Gray+,too far to note 30',Ground Plane,FALSE,NA,TRUE,FALSE,TRUE,TRUE,FALSE,a lot of activity,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9672127283283 40.7810666805133),NA,19,4,19,13
-73.9661785940531,40.7742569936186,13I-PM-1008-01,13I,PM,10082018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,5,climbed tree,TRUE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9661785940531 40.7742569936186),NA,19,4,19,13
-73.9723736494597,40.7669501343297,4H-AM-1006-01,04H,AM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9723736494597 40.7669501343297),NA,19,4,19,13
-73.9735195018446,40.7787147279715,14A-AM-1014-02,14A,AM,10142018,2,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,POINT (-73.9735195018446 40.7787147279715),NA,19,4,19,13
-73.9668230576555,40.7870637233327,25B-PM-1007-02,25B,PM,10072018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9668230576555 40.7870637233327),NA,19,4,19,13
-73.9641088172632,40.7886555184212,28C-AM-1014-01,28C,AM,10142018,1,Adult,Black,NA,Black+,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9641088172632 40.7886555184212),NA,19,4,19,13
-73.9714798196777,40.7695231949631,6H-PM-1020-02,06H,PM,10202018,2,Adult,NA,NA,+,NA,Above Ground,NA,Fence pole,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,runs from (me),POINT (-73.9714798196777 40.7695231949631),NA,19,4,19,13
-73.973598991549,40.7783020016983,14A-PM-1014-03,14A,PM,10142018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,chasing (#4),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.973598991549 40.7783020016983),NA,19,4,19,13
-73.9627661465376,40.7819356810575,22G-PM-1018-02,22G,PM,10182018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9627661465376 40.7819356810575),NA,19,4,19,13
-73.9691845420174,40.7707749899254,9I-AM-1014-03,09I,AM,10142018,3,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,POINT (-73.9691845420174 40.7707749899254),NA,19,4,19,13
-73.9728723853967,40.7670816164986,4H-PM-1006-01,04H,PM,10062018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9728723853967 40.7670816164986),NA,19,4,19,13
-73.9709407456459,40.776423522087,14D-AM-1014-13,14D,AM,10142018,13,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9709407456459 40.776423522087),NA,19,4,19,13
-73.9744835563086,40.7729521433235,9D-AM-1008-01,09D,AM,10082018,1,Adult,Gray,NA,Gray+,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9744835563086 40.7729521433235),NA,19,4,19,13
-73.9684657285532,40.7840113573723,22B-AM-1013-05,22B,AM,10132018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,NA,tree,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,looked down on me like her imperial subject,POINT (-73.9684657285532 40.7840113573723),NA,19,4,19,13
-73.96148483609,40.7922645521905,33C-PM-1007-03,33C,PM,10072018,3,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.96148483609 40.7922645521905),NA,19,4,19,13
-73.969560591279,40.7705619840715,8I-AM-1006-09,08I,AM,10062018,9,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"very curious,looked like it expected food",POINT (-73.969560591279 40.7705619840715),NA,19,4,19,13
-73.973998077367,40.7739029133911,10C-PM-1013-01,10C,PM,10132018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,POINT (-73.973998077367 40.7739029133911),NA,19,4,19,13
-73.9576325087936,40.7988448745116,41B-AM-1010-04,41B,AM,10102018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9576325087936 40.7988448745116),NA,19,4,19,13
-73.9661361310677,40.7787872561177,18G-PM-1013-01,18G,PM,10132018,1,Adult,Gray,White,Gray+White,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,burying,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9661361310677 40.7787872561177),NA,19,4,19,13
-73.9676539688726,40.7777229934129,16F-AM-1008-02,16F,AM,10082018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,near fence,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,POINT (-73.9676539688726 40.7777229934129),NA,19,4,19,13
-73.9697744662785,40.7755950428973,13F-AM-1007-04,13F,AM,10072018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9697744662785 40.7755950428973),NA,19,4,19,13
-73.9699134052609,40.774446589038,12F-PM-1007-14,12F,PM,10072018,14,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,POINT (-73.9699134052609 40.774446589038),NA,19,4,19,13
-73.9787723082807,40.7713655754004,5A-PM-1010-03,05A,PM,10102018,3,Adult,Gray,NA,Gray+,NA,Above Ground,30,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.9787723082807 40.7713655754004),NA,19,4,19,13
-73.9590632051055,40.7963146584827,38B-AM-1019-04,38B,AM,10192018,4,Adult,Gray,NA,Gray+,NA,Above Ground,20,NA,FALSE,FALSE,FALSE,FALSE,FALSE,sitting in tree,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,observant,POINT (-73.9590632051055 40.7963146584827),NA,19,4,19,13
-73.9721159387757,40.7660503188637,3I-PM-1013-03,03I,PM,10132018,3,Adult,Black,Cinnamon,Black+Cinnamon,NA,Ground Plane,FALSE,NA,TRUE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,POINT (-73.9721159387757 40.7660503188637),NA,19,4,19,13
-73.9611126813593,40.7943113021522,35B-AM-1010-03,35B,AM,10102018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9611126813593 40.7943113021522),NA,19,4,19,13
-73.9786339295735,40.7684918638639,3C-PM-1008-02,03C,PM,10082018,2,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",NA,Ground Plane,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,POINT (-73.9786339295735 40.7684918638639),NA,19,4,19,13
-73.9673821557469,40.7786375267659,17F-PM-1020-06,17F,PM,10202018,6,Adult,Gray,NA,Gray+,NA,Above Ground,20,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,POINT (-73.96738215574692 40.7786375267659),NA,19,4,19,13
-73.970595860252,40.7832060751268,20A-AM-1010-01,20A,AM,10102018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Above Ground,10,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,POINT (-73.970595860252 40.7832060751268),NA,19,4,19,13
-73.9692946938852,40.7767389791452,14E-AM-1008-13,14E,AM,10082018,13,Adult,Gray,NA,Gray+,NA,Above Ground,1,NA,FALSE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,curious,POINT (-73.9692946938852 40.7767389791452),NA,19,4,19,13
-73.9569403365847,40.7956599608798,38D-PM-1006-01,38D,PM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,NA,Ground Plane,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,didn't see me or others,POINT (-73.9569403365847 40.7956599608798),NA,19,4,19,13
